
fqdn_12593,1,3,2,5,7,12,0
fqdn_1360,0,0,0,1,0,0,0
fqdn_11374,20,20,20,20,20,20,1
fqdn_1879,0,0,0,0,0,1,0
fqdn_8049,20,20,20,20,20,20,0
fqdn_8945,0,0,1,2,1,2,0
fqdn_13386,19,20,20,20,20,20,0
fqdn_12676,0,1,1,2,1,1,0
fqdn_2724,0,0,0,0,0,0,1
fqdn_17053,3,4,16,20,9,12,0
fqdn_2007,1,2,0,2,0,0,0
fqdn_13948,0,0,2,5,1,4,0
fqdn_12169,13,20,16,20,20,20,0
fqdn_1942,1,1,2,6,3,6,0
fqdn_4335,12,19,16,20,17,20,1
fqdn_10201,5,7,2,4,3,4,0
fqdn_10200,2,2,7,10,16,20,0
fqdn_8470,0,1,1,2,3,3,0
fqdn_3044,0,0,0,0,0,1,0
fqdn_14621,0,0,1,2,0,1,0
fqdn_15527,0,0,1,1,2,2,0
fqdn_3386,0,0,1,1,1,1,0
fqdn_16009,0,0,1,2,1,1,0
fqdn_12211,0,3,0,1,0,1,0
fqdn_12257,2,3,5,7,7,11,0
fqdn_4129,3,4,6,7,5,5,0
fqdn_1718,1,2,4,5,4,5,0
fqdn_15004,1,2,6,9,7,10,0
fqdn_14368,3,6,6,13,6,20,1
fqdn_6718,0,1,2,2,4,6,0
fqdn_3941,3,4,0,0,0,0,0
fqdn_8285,0,0,0,0,1,1,1
fqdn_15703,0,1,0,0,0,0,0
fqdn_6130,1,4,2,6,3,6,0
fqdn_6587,4,7,0,0,0,1,0
fqdn_6100,1,14,3,19,0,0,0
fqdn_17322,0,0,0,0,0,1,0
fqdn_1660,0,1,4,20,2,3,1
fqdn_14903,0,0,0,1,1,2,0
fqdn_4225,1,2,20,20,20,20,0
fqdn_11254,0,0,0,1,0,0,0
fqdn_15646,0,0,0,0,1,1,0
fqdn_12810,0,0,0,0,0,0,1
fqdn_14877,4,7,0,0,0,0,0
fqdn_11360,0,0,2,2,0,0,0
fqdn_12368,1,4,0,1,1,5,0
fqdn_1625,0,0,1,8,1,5,0
fqdn_6291,0,0,1,2,0,0,0
fqdn_9822,0,0,0,0,0,0,1
fqdn_1237,5,8,4,5,0,0,0
fqdn_17454,0,1,2,10,0,0,0
fqdn_8325,4,5,0,0,0,1,1
fqdn_7973,1,3,2,4,2,4,0
fqdn_7419,0,0,20,20,20,20,0
fqdn_14670,14,19,20,20,20,20,0
fqdn_11515,0,0,1,2,1,3,0
fqdn_12530,0,0,3,4,4,6,0
fqdn_12365,4,5,9,9,7,7,0
fqdn_1944,1,2,2,4,2,4,0
fqdn_3335,4,4,7,7,6,6,0
fqdn_16361,0,1,1,3,1,1,0
fqdn_6339,20,20,20,20,20,20,1
fqdn_12182,20,20,20,20,20,20,0
fqdn_13058,0,0,0,1,0,0,0
fqdn_4394,0,0,1,1,1,1,0
fqdn_692,3,14,10,20,2,20,1
fqdn_16756,0,0,0,0,0,0,1
fqdn_12381,0,1,2,3,1,2,0
fqdn_13332,20,20,20,20,0,0,0
fqdn_16979,0,0,20,20,20,20,0
fqdn_15864,1,2,3,5,3,6,0
fqdn_2671,0,0,0,0,1,1,1
fqdn_392,0,1,1,1,1,2,0
fqdn_3448,0,0,1,1,1,1,0
fqdn_9960,1,2,4,8,5,9,0
